Experiment,User_ID,Turn,Traj_Type,V_state,Action_Q,Advantage,H_state,H_action,Delta_H_state,Delta_H_action,Dissonance,Sys_Strategy,Sys_Category,Prev_User_Strategy,Prev_User_Category
Qwen3-8B-Thinking,persona_113,2,branch,0.8,1.0,0.19999999999999996,0.2795625290584362,0.2292488717494863,0.0,0.0,0.050313657308949905,Logical Appeal,Core Persuasion,Self Pity,Defensive
Qwen3-8B-Thinking,persona_113,3,root,1.0,1.0,0.0,0.24170530055567999,0.16517004013234926,-0.11763175533701828,-0.08037077933476466,0.07653526042333073,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_113,3,branch,1.0,1.0,0.0,0.1698529988877507,0.08172605474048815,-0.18948405700494755,-0.16381476472662576,0.08812694414726256,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_113,3,branch,1.0,1.0,0.0,0.20047464818128405,0.23847086378352925,-0.15886240771141422,-0.007069955683584678,-0.0379962156022452,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_113,3,branch,1.0,1.0,0.0,0.22737857906565806,0.2822336415394853,-0.1319584768270402,0.0366928220723714,-0.054855062473827265,Foot in the Door,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_113,3,branch,1.0,1.0,0.0,0.32066360468243005,0.3078355746103314,-0.03867345121026822,0.06229475514321747,0.01282803007209865,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_113,4,root,0.4,1.0,0.6,0.2866744481551987,0.21250369194603386,0.04496914759951873,0.047333651813684596,0.07417075620916486,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_113,4,branch,0.4,0.0,-0.4,0.1949432711119548,0.20443352575534998,-0.04676202944372518,0.03926348562300072,-0.009490254643395174,Credibility Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_113,4,branch,0.4,0.0,-0.4,0.14480171623068358,0.2784837802736838,-0.0969035843249964,0.11331374014133455,-0.13368206404300023,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_113,4,branch,0.4,1.0,0.6,0.259598680710599,0.3181179862158563,0.01789338015491901,0.15294794608350704,-0.0585193055052573,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_113,4,branch,0.4,0.0,-0.4,0.18358851103948715,0.26974190378034824,-0.05811678951619284,0.10457186364799897,-0.08615339274086109,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_113,5,root,1.0,1.0,0.0,0.3343863081643416,0.0011396762372778962,0.047711860009142903,-0.21136401570875596,0.3332466319270637,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_113,5,branch,1.0,1.0,0.0,0.3646172482774692,0.30118093288146874,0.0779428001222705,0.08867724093543489,0.06343631539600048,Credibility Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_113,5,branch,1.0,1.0,0.0,0.3254592274392243,0.2036005975088951,0.03878477928402557,-0.00890309443713877,0.1218586299303292,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_113,5,branch,1.0,1.0,0.0,0.18937206107367002,0.15480636889158064,-0.09730238708152869,-0.057697323054453215,0.03456569218208938,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_113,5,branch,1.0,1.0,0.0,0.26404286598635063,0.25943382454821573,-0.022631582168848086,0.04693013260218187,0.004609041438134898,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_82,2,root,0.0,0.0,0.0,0.2785088508530597,0.21091697070592164,0.0,0.0,0.06759188014713807,Credibility Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_82,2,branch,0.0,0.0,0.0,0.28509207864702296,0.19767991814620212,0.0,0.0,0.08741216050082085,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_82,2,branch,0.0,0.0,0.0,0.29532312719372306,0.23548520468774298,0.0,0.0,0.05983792250598008,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_82,2,branch,0.0,0.0,0.0,0.12925272078827663,0.2178728215312875,0.0,0.0,-0.08862010074301088,Logical Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_82,2,branch,0.0,0.0,0.0,0.13590252174481748,0.09706743994607646,0.0,0.0,0.038835081798741025,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_82,3,root,0.4,0.0,-0.4,0.15627203846989976,0.17684599508161614,-0.12223681238315995,-0.0340709756243055,-0.020573956611716376,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_82,3,branch,0.4,0.0,-0.4,0.19682751127247292,0.12524032626693304,-0.08168133958058679,-0.08567664443898859,0.07158718500553987,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_82,3,branch,0.4,1.0,0.6,0.2673993075132749,0.21378509383360636,-0.011109543339784811,0.002868123127684724,0.05361421367966854,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_82,3,branch,0.4,1.0,0.6,0.21268628356669658,0.20203275790310724,-0.06582256728636313,-0.0088842128028144,0.010653525663589347,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_82,3,branch,0.4,0.0,-0.4,0.29578783612138193,0.16926483619456403,0.017278985268322222,-0.0416521345113576,0.1265229999268179,Emotion Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_82,4,root,0.6,0.0,-0.6,0.2581692754499971,0.1485408623994339,0.10189723698009737,-0.028305132682182238,0.10962841305056323,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_82,4,branch,0.6,1.0,0.4,0.19458586117855356,0.21978995641054203,0.0383138227086538,0.04294396132892589,-0.025204095231988466,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_82,4,branch,0.6,0.0,-0.6,0.17862567739825017,0.17546491411783977,0.022353638928350406,-0.001381080963776371,0.0031607632804104002,Emotion Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_82,4,branch,0.6,1.0,0.4,0.2675058072688763,0.32863293498053275,0.11123376879897653,0.15178693989891662,-0.06112712771165646,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_82,4,branch,0.6,1.0,0.4,0.2219570431557532,0.3059389182982615,0.06568500468585345,0.12909292321664534,-0.08398187514250827,Foot in the Door,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_82,5,root,0.4,0.0,-0.4,0.19274249376206304,0.27570312344146725,-0.06542678168793409,0.12716226104203335,-0.08296062967940421,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_82,5,branch,0.4,1.0,0.6,0.3619861998939192,0.07573529916899088,0.1038169244439221,-0.07280556323044302,0.2862509007249283,Source Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_82,5,branch,0.4,0.0,-0.4,0.1126343724241126,0.20190595728972838,-0.1455349030258845,0.05336509489029448,-0.08927158486561577,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_82,5,branch,0.4,0.0,-0.4,0.2718805200609798,0.18710054332689555,0.013711244610982665,0.03855968092746165,0.08477997673408424,Credibility Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_82,5,branch,0.4,1.0,0.6,0.23787757489589406,0.3146664632631148,-0.020291700554103065,0.16612560086368092,-0.07678888836722075,Logical Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_82,6,root,0.2,0.0,-0.2,0.2906195722081528,0.29487090160260926,0.09787707844608978,0.019167778161142013,-0.004251329394456438,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_82,6,branch,0.2,0.0,-0.2,0.36050467519540397,0.13155196739388064,0.16776218143334093,-0.1441511560475866,0.22895270780152333,Credibility Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_82,6,branch,0.2,0.0,-0.2,0.16143932207329548,0.13105679648127133,-0.03130317168876756,-0.14464632696019591,0.030382525592024145,Donation Information,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_82,6,branch,0.2,1.0,0.8,0.2271603109899367,0.22419448294740585,0.034417817227873654,-0.0515086404940614,0.0029658280425308436,Personal Related Inquiry,Exploration,Others,Evasion
Qwen3-8B-Thinking,persona_82,6,branch,0.2,0.0,-0.2,0.3680482953739974,0.2194973854099993,0.17530580161193438,-0.056205738031467944,0.1485509099639981,Task Related Inquiry,Exploration,Others,Evasion
Qwen3-8B-Thinking,persona_82,7,root,0.2,0.0,-0.2,0.2814235397399974,0.0007609230241710879,-0.009196032468155424,-0.2941099785784382,0.2806626167158263,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_82,7,branch,0.2,1.0,0.8,0.23720449338630983,0.2779446633679707,-0.05341507882184299,-0.01692623823463857,-0.040740169981660856,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_82,7,branch,0.2,0.0,-0.2,0.2926903289030034,0.21549946507601056,0.002070756694850573,-0.0793714365265987,0.07719086382699283,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_82,7,branch,0.2,0.0,-0.2,0.1824565413757599,0.1805090147299236,-0.10816303083239293,-0.11436188687268567,0.001947526645836306,Credibility Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_82,7,branch,0.2,0.0,-0.2,0.2540934076203041,0.29510827004270557,-0.03652616458784874,0.0002373684400963083,-0.04101486242240149,Logical Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_82,8,root,0.0,0.0,0.0,0.36659854521833984,0.0012536658634932458,0.08517500547834245,0.0004927428393221579,0.3653448793548466,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_82,8,branch,0.0,0.0,0.0,0.2929918047636395,0.23837021303861405,0.01156826502364211,0.23760929001444298,0.05462159172502545,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_82,8,branch,0.0,0.0,0.0,0.18482114079487508,0.1977132389714593,-0.09660239894512232,0.1969523159472882,-0.01289209817658421,Credibility Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_82,8,branch,0.0,0.0,0.0,0.32417696441409183,0.23694810277666764,0.04275342467409443,0.23618717975249656,0.08722886163742419,Task Related Inquiry,Exploration,Others,Evasion
Qwen3-8B-Thinking,persona_82,8,branch,0.0,0.0,0.0,0.22335125774282075,0.2454542250715962,-0.05807228199717665,0.24469330204742512,-0.022102967328775452,Logical Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_82,9,root,0.0,0.0,0.0,0.2511972499940583,0.000925950611321523,-0.11540129522428155,-0.00032771525217172286,0.2502712993827368,Task Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_82,9,branch,0.0,0.0,0.0,0.2216540077788015,0.13332413022729814,-0.14494453743953833,0.1320704643638049,0.08832987755150337,Foot in the Door,Action Facilitation,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_82,9,branch,0.0,0.0,0.0,0.27976507883548046,0.24160448429458828,-0.08683346638285938,0.24035081843109504,0.038160594540892184,Credibility Appeal,Core Persuasion,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_82,9,branch,0.0,0.0,0.0,0.20963317589967698,0.23309948647386583,-0.15696536931866287,0.2318458206103726,-0.023466310574188853,Personal Related Inquiry,Exploration,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_82,9,branch,0.0,0.0,0.0,0.17652060364336206,0.24106181693184045,-0.1900779415749778,0.23980815106834721,-0.0645412132884784,Self Modeling,Action Facilitation,Personal Choice,Defensive
Qwen3-8B-Thinking,persona_82,10,root,0.0,0.0,0.0,0.24349713376940704,0.00010672084273736966,-0.007700116224651249,-0.0008192297685841533,0.24339041292666969,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_82,10,branch,0.0,0.0,0.0,0.28862255550403537,0.19646623156532284,0.03742530550997708,0.1955402809540013,0.09215632393871254,Credibility Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_82,10,branch,0.0,0.0,0.0,0.2192417350733236,0.0,-0.0319555149207347,-0.000925950611321523,0.2192417350733236,Source Related Inquiry,Exploration,Others,Evasion
Qwen3-8B-Thinking,persona_82,10,branch,0.0,0.0,0.0,0.21893277706203843,0.1465882701880116,-0.032264472932019866,0.14566231957669007,0.07234450687402683,Foot in the Door,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_82,10,branch,0.0,0.0,0.0,0.28126995089577633,0.3168291951212021,0.03007270090171804,0.3159032445098806,-0.03555924422542578,Logical Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_80,2,root,0.8,1.0,0.19999999999999996,0.2694457218592484,0.20458852650179943,0.0,0.0,0.064857195357449,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_80,2,branch,0.8,0.0,-0.8,0.24383427564693572,0.17624278683967104,0.0,0.0,0.06759148880726468,Logical Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_80,2,branch,0.8,1.0,0.19999999999999996,0.3253152822099476,0.218951682159819,0.0,0.0,0.1063636000501286,Credibility Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_80,2,branch,0.8,1.0,0.19999999999999996,0.16449941762351292,0.21957834976611676,0.0,0.0,-0.05507893214260384,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_80,2,branch,0.8,1.0,0.19999999999999996,0.2970800638274947,0.2001876543411272,0.0,0.0,0.09689240948636749,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_80,3,root,0.6,1.0,0.4,0.31248567509085573,0.27615642148276776,0.04303995323160731,0.07156789498096833,0.036329253608087975,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_80,3,branch,0.6,0.0,-0.6,0.18022979471459158,0.26688280442688506,-0.08921592714465684,0.06229427792508563,-0.08665300971229348,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_80,3,branch,0.6,0.0,-0.6,0.16216078082386873,0.1726436436618589,-0.1072849410353797,-0.03194488283994054,-0.010482862837990159,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_80,3,branch,0.6,1.0,0.4,0.26300757911927575,0.26120901172762234,-0.006438142739972674,0.056620485225822914,0.001798567391653405,Emotion Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_80,3,branch,0.6,1.0,0.4,0.25926544583137173,0.21442780190550628,-0.010180276027876689,0.009839275403706854,0.04483764392586545,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_80,4,root,0.6,1.0,0.4,0.2874462011233993,0.27164309053353397,-0.025039473967456427,-0.004513330949233785,0.015803110589865332,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_80,4,branch,0.6,1.0,0.4,0.24234875734108008,0.15929193820175797,-0.07013691774977565,-0.11686448328100979,0.08305681913932211,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_80,4,branch,0.6,0.0,-0.6,0.16502258822040625,0.15651308852903667,-0.14746308687044948,-0.11964333295373109,0.008509499691369576,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_80,4,branch,0.6,1.0,0.4,0.14974715939961417,0.0,-0.16273851569124156,-0.27615642148276776,0.14974715939961417,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_80,4,branch,0.6,0.0,-0.6,0.28743649664382287,0.23886203334990064,-0.02504917844703286,-0.03729438813286712,0.04857446329392223,Self Modeling,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_80,5,root,0.4,1.0,0.6,0.3482614357969187,0.28457868462414876,0.0608152346735194,0.012935594090614788,0.06368275117276995,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,5,branch,0.4,0.0,-0.4,0.2985463666102961,0.23528797100134327,0.011100165486896796,-0.0363551195321907,0.06325839560895283,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,5,branch,0.4,0.0,-0.4,0.22727634957053602,0.30488915695768887,-0.06016985155286328,0.033246066424154896,-0.07761280738715284,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,5,branch,0.4,1.0,0.6,0.18659363029018144,0.31510615790531554,-0.10085257083321786,0.04346306737178157,-0.1285125276151341,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,5,branch,0.4,0.0,-0.4,0.2508693375154477,0.20702282334696098,-0.03657686360795159,-0.06462026718657299,0.04384651416848673,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,6,root,0.4,1.0,0.6,0.23911837799801877,0.2431771676461547,-0.10914305779889993,-0.041401516977994046,-0.004058789648135941,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,6,branch,0.4,0.0,-0.4,0.24715708588189791,0.12914749343385393,-0.10110434991502079,-0.15543119119029483,0.11800959244804399,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,6,branch,0.4,1.0,0.6,0.26550759353304726,0.22729674342137363,-0.08275384226387145,-0.05728194120277513,0.03821085011167363,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,6,branch,0.4,0.0,-0.4,0.18118131634476037,0.20192174993709786,-0.16708011945215834,-0.0826569346870509,-0.020740433592337487,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,6,branch,0.4,0.0,-0.4,0.27089999725947,0.15835052838837332,-0.0773614385374487,-0.12622815623577543,0.11254946887109668,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,7,root,0.4,1.0,0.6,0.2461532430968844,0.28705767476835553,0.007034865098865639,0.04388050712220082,-0.04090443167147112,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,7,branch,0.4,0.0,-0.4,0.19524413478530436,0.17574054149141694,-0.04387424321271441,-0.06743662615473778,0.019503593293887428,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,7,branch,0.4,0.0,-0.4,0.13548659694605092,0.25238844828262236,-0.10363178105196785,0.009211280636467645,-0.11690185133657144,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,7,branch,0.4,0.0,-0.4,0.3336011012378215,0.190681507978573,0.09448272323980272,-0.05249565966758171,0.1429195932592485,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,7,branch,0.4,1.0,0.6,0.2206738711939761,0.14975662120574695,-0.018444506804042665,-0.09342054644040776,0.07091724998822915,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,8,root,0.6,1.0,0.4,0.34970814965682273,0.46061552473045686,0.10355490655993832,0.17355784996210133,-0.11090737507363413,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,8,branch,0.6,0.0,-0.6,0.26846354917076265,0.16699871468483546,0.02231030607387824,-0.12005896008352007,0.10146483448592719,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,8,branch,0.6,1.0,0.4,0.2783350270279331,0.2377506305659953,0.0321817839310487,-0.049307044202360234,0.040584396461937816,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,8,branch,0.6,0.0,-0.6,0.3266265333143958,0.23906810704996193,0.08047329021751137,-0.047989567718393605,0.08755842626443386,Task Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_80,8,branch,0.6,1.0,0.4,0.2648549308833956,0.3279309028208923,0.018701687786511212,0.04087322805253679,-0.0630759719374967,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_195,2,root,1.0,1.0,0.0,0.2785088508530597,0.21091697070592164,0.0,0.0,0.06759188014713807,Credibility Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_195,2,branch,1.0,1.0,0.0,0.20544970660442807,0.2565232650415452,0.0,0.0,-0.05107355843711714,Logical Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_195,2,branch,1.0,1.0,0.0,0.18803383865508955,0.16754607137760338,0.0,0.0,0.020487767277486163,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_195,2,branch,1.0,1.0,0.0,0.19424742769892148,0.20606756453182248,0.0,0.0,-0.011820136832901007,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_195,2,branch,1.0,1.0,0.0,0.10691508683636575,0.2584308031445231,0.0,0.0,-0.15151571630815736,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_195,3,root,0.8,1.0,0.19999999999999996,0.18477059437203439,0.14628784456013003,-0.09373825648102532,-0.06462912614579161,0.03848274981190436,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,3,branch,0.8,1.0,0.19999999999999996,0.23442534979623275,0.3190590828971446,-0.04408350105682696,0.10814211219122294,-0.08463373310091182,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,3,branch,0.8,1.0,0.19999999999999996,0.24426761539629802,0.22700488437808664,-0.03424123545676169,0.016087913672165,0.01726273101821138,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,3,branch,0.8,1.0,0.19999999999999996,0.19183104786723287,0.12001258245842984,-0.08667780298582684,-0.0909043882474918,0.07181846540880303,Emotion Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,3,branch,0.8,0.0,-0.8,0.15088690220587778,0.22535079047829346,-0.12762194864718193,0.01443381977237182,-0.07446388827241568,Task Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,4,root,0.8,1.0,0.19999999999999996,0.18250841356671088,0.18176126124426575,-0.002262180805323505,0.03547341668413573,0.0007471523224451271,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,4,branch,0.8,1.0,0.19999999999999996,0.16541998709608421,0.16490524230947515,-0.01935060727595017,0.01861739774934512,0.0005147447866090671,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,4,branch,0.8,0.0,-0.8,0.1953595855494564,0.2462646099919765,0.010588991177422014,0.09997676543184647,-0.0509050244425201,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,4,branch,0.8,1.0,0.19999999999999996,0.11240854556636115,0.0,-0.07236204880567323,-0.14628784456013003,0.11240854556636115,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,4,branch,0.8,1.0,0.19999999999999996,0.1879382787851654,0.2456770139279274,0.0031676844131310056,0.09938916936779738,-0.05773873514276201,Self Modeling,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,5,root,0.4,1.0,0.6,0.23396197903832164,0.39673393349116587,0.05145356547161076,0.21497267224690012,-0.16277195445284423,Foot in the Door,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,5,branch,0.4,1.0,0.6,0.25529967396640135,0.09750964072537285,0.07279126039969047,-0.0842516205188929,0.1577900332410285,Donation Information,Action Facilitation,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,5,branch,0.4,0.0,-0.4,0.160182683648277,0.0,-0.022325729918433873,-0.18176126124426575,0.160182683648277,Source Related Inquiry,Exploration,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,5,branch,0.4,0.0,-0.4,0.2927975635638778,0.17309276090702835,0.11028914999716694,-0.0086685003372374,0.11970480265684946,Personal Story,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,5,branch,0.4,0.0,-0.4,0.2208919424040549,0.274749646114613,0.03838352883734403,0.09298838487034725,-0.05385770371055809,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_195,6,root,1.0,1.0,0.0,0.2525704472700087,0.19041233391181875,0.018608468231687075,-0.20632159957934712,0.062158113358189965,Personal Story,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_195,6,branch,1.0,1.0,0.0,0.2558843075319044,0.1881822674843895,0.02192232849358275,-0.20855166600677638,0.0677020400475149,Foot in the Door,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_195,6,branch,1.0,1.0,0.0,0.17748128879149808,0.2293064632326372,-0.05648069024682356,-0.16742747025852867,-0.05182517444113913,Personal Related Inquiry,Exploration,Hesitance,Evasion
Qwen3-8B-Thinking,persona_195,6,branch,1.0,1.0,0.0,0.21631434236667205,0.1188589406849498,-0.01764763667164959,-0.2778749928062161,0.09745540168172225,Emotion Appeal,Core Persuasion,Hesitance,Evasion
Qwen3-8B-Thinking,persona_195,6,branch,1.0,1.0,0.0,0.26918273936543496,0.22027656147420607,0.035220760327113326,-0.1764573720169598,0.04890617789122889,Self Modeling,Action Facilitation,Hesitance,Evasion
Qwen3-8B-Thinking,persona_64,2,root,1.0,1.0,0.0,0.21792352920785354,0.2497984363075741,0.0,0.0,-0.031874907099720545,Logical Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_64,2,branch,1.0,1.0,0.0,0.16736834979820867,0.266768997357048,0.0,0.0,-0.09940064755883934,Emotion Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_64,2,branch,1.0,1.0,0.0,0.2605199678462776,0.23995411779408152,0.0,0.0,0.020565850052196105,Credibility Appeal,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_64,2,branch,1.0,1.0,0.0,0.16230863018867692,0.19458019620703576,0.0,0.0,-0.032271566018358844,Personal Story,Core Persuasion,Others,Evasion
Qwen3-8B-Thinking,persona_64,2,branch,1.0,1.0,0.0,0.15483527891282953,0.17218532084391716,0.0,0.0,-0.017350041931087634,Self Modeling,Action Facilitation,Others,Evasion
Qwen3-8B-Thinking,persona_64,3,root,0.8,1.0,0.19999999999999996,0.22062806637906018,0.1830219498828948,0.002704537171206639,-0.06677648642467929,0.03760611649616538,Credibility Appeal,Core Persuasion,Information Inquiry,Evasion
Qwen3-8B-Thinking,persona_64,3,branch,0.8,0.0,-0.8,0.18637228434522934,0.0,-0.0315512448626242,-0.2497984363075741,0.18637228434522934,Logical Appeal,Core Persuasion,Information Inquiry,Evasion
